Time_taken, Dev_set_loss, Train_set_loss, Train_loss, Context_length, Embedding_dim, Hidden_neurons
3.33 seconds, 2.6190524101257324, 2.628533124923706, 2.8729171752929688, 2, 2, 350
3.53 seconds, 2.5946123600006104, 2.608177423477173, 2.488576650619507, 2, 2, 400
3.80 seconds, 2.651740074157715, 2.658775806427002, 2.8829874992370605, 2, 2, 450
4.05 seconds, 2.648834466934204, 2.6437952518463135, 2.598853349685669, 2, 2, 500
4.18 seconds, 2.698871374130249, 2.7043967247009277, 2.7536027431488037, 2, 3, 50
4.31 seconds, 2.6626925468444824, 2.660672664642334, 2.923776149749756, 2, 3, 100
4.46 seconds, 2.6740057468414307, 2.6741740703582764, 2.601128101348877, 2, 3, 150
4.62 seconds, 2.684873580932617, 2.6809606552124023, 3.1904640197753906, 2, 3, 200
4.79 seconds, 2.6427011489868164, 2.642866373062134, 2.5151655673980713, 2, 3, 250
5.01 seconds, 2.649015426635742, 2.6463520526885986, 2.4767184257507324, 2, 3, 300
5.22 seconds, 2.6259958744049072, 2.6131231784820557, 3.0624520778656006, 2, 3, 350
5.43 seconds, 2.6798152923583984, 2.6705563068389893, 2.810657024383545, 2, 3, 400
5.67 seconds, 2.7175276279449463, 2.7090067863464355, 2.518050193786621, 2, 3, 450
5.94 seconds, 2.6577353477478027, 2.65159010887146, 2.9929633140563965, 2, 3, 500
6.06 seconds, 2.6993420124053955, 2.7045323848724365, 2.7004811763763428, 2, 4, 50
6.19 seconds, 2.703404664993286, 2.7007977962493896, 2.455528736114502, 2, 4, 100
6.34 seconds, 2.652200937271118, 2.655452013015747, 2.7911219596862793, 2, 4, 150
6.50 seconds, 2.6825778484344482, 2.6760425567626953, 2.5735344886779785, 2, 4, 200
6.67 seconds, 2.7032580375671387, 2.6890556812286377, 2.772509813308716, 2, 4, 250
6.89 seconds, 2.674065589904785, 2.678814172744751, 2.696974992752075, 2, 4, 300
7.09 seconds, 2.6691086292266846, 2.656996726989746, 2.8683037757873535, 2, 4, 350
7.31 seconds, 2.683021068572998, 2.6702542304992676, 2.420692205429077, 2, 4, 400
7.53 seconds, 2.7167985439300537, 2.721083641052246, 3.29217267036438, 2, 4, 450
7.81 seconds, 2.6591317653656006, 2.6678552627563477, 2.149609327316284, 2, 4, 500
7.93 seconds, 2.758286952972412, 2.754239320755005, 2.562908411026001, 2, 5, 50
8.06 seconds, 2.7802467346191406, 2.802260160446167, 2.52744197845459, 2, 5, 100
8.21 seconds, 2.8227181434631348, 2.8064205646514893, 2.7454168796539307, 2, 5, 150
8.37 seconds, 2.869861364364624, 2.865623712539673, 2.3514482975006104, 2, 5, 200
8.54 seconds, 2.8013205528259277, 2.796271324157715, 3.022830009460449, 2, 5, 250
8.73 seconds, 2.730294704437256, 2.7337329387664795, 2.2343509197235107, 2, 5, 300
8.97 seconds, 2.750235080718994, 2.7276394367218018, 2.4236958026885986, 2, 5, 350
9.19 seconds, 2.741468667984009, 2.7289974689483643, 2.912461996078491, 2, 5, 400
9.45 seconds, 2.7763564586639404, 2.7672715187072754, 2.826629161834717, 2, 5, 450
9.81 seconds, 2.780158042907715, 2.766387462615967, 2.600642204284668, 2, 5, 500
9.95 seconds, 2.8117001056671143, 2.797341823577881, 2.443122386932373, 2, 6, 50
10.10 seconds, 2.8864822387695312, 2.8927009105682373, 2.214852809906006, 2, 6, 100
10.26 seconds, 2.8463714122772217, 2.8432273864746094, 3.6865174770355225, 2, 6, 150
10.44 seconds, 2.8796260356903076, 2.8690133094787598, 2.992462396621704, 2, 6, 200
10.63 seconds, 2.8300862312316895, 2.830923557281494, 2.9862117767333984, 2, 6, 250
10.86 seconds, 2.812721014022827, 2.80513858795166, 3.291505813598633, 2, 6, 300
11.10 seconds, 2.79339599609375, 2.781604051589966, 2.5127367973327637, 2, 6, 350
11.36 seconds, 2.891119956970215, 2.8735969066619873, 2.5395960807800293, 2, 6, 400
11.63 seconds, 2.9065942764282227, 2.863471746444702, 2.3004813194274902, 2, 6, 450
11.94 seconds, 3.0432276725769043, 3.025503158569336, 3.0809168815612793, 2, 6, 500
12.07 seconds, 2.9033255577087402, 2.8960535526275635, 3.423325300216675, 2, 7, 50
12.22 seconds, 3.059380054473877, 3.051330089569092, 3.049351453781128, 2, 7, 100
12.38 seconds, 3.1454663276672363, 3.121422290802002, 2.7219932079315186, 2, 7, 150
12.56 seconds, 3.216784954071045, 3.1714272499084473, 2.3937203884124756, 2, 7, 200
12.75 seconds, 3.1548376083374023, 3.1257593631744385, 3.0730857849121094, 2, 7, 250
12.96 seconds, 3.1353914737701416, 3.0992379188537598, 4.292900085449219, 2, 7, 300
13.17 seconds, 3.159341335296631, 3.139943838119507, 2.9971699714660645, 2, 7, 350
13.38 seconds, 3.25769305229187, 3.243938446044922, 3.663268566131592, 2, 7, 400
13.66 seconds, 3.0540781021118164, 3.0407509803771973, 2.6666083335876465, 2, 7, 450
13.95 seconds, 3.4084956645965576, 3.3516438007354736, 3.35457444190979, 2, 7, 500
14.07 seconds, 2.9787261486053467, 2.977409601211548, 2.8273510932922363, 2, 8, 50
14.20 seconds, 2.975034713745117, 2.968172311782837, 3.623152256011963, 2, 8, 100
14.35 seconds, 3.1184864044189453, 3.113809585571289, 3.7336130142211914, 2, 8, 150
14.51 seconds, 3.1639111042022705, 3.1613645553588867, 2.8404369354248047, 2, 8, 200
14.69 seconds, 3.1019551753997803, 3.071552038192749, 2.6822614669799805, 2, 8, 250
14.89 seconds, 3.310502290725708, 3.254798173904419, 4.028290748596191, 2, 8, 300
15.10 seconds, 3.267592191696167, 3.2300455570220947, 3.7705576419830322, 2, 8, 350
15.31 seconds, 3.1522018909454346, 3.1152665615081787, 2.7356197834014893, 2, 8, 400
15.55 seconds, 3.3605294227600098, 3.324130058288574, 2.728688955307007, 2, 8, 450
15.80 seconds, 3.2060978412628174, 3.166814088821411, 3.0115838050842285, 2, 8, 500
15.92 seconds, 3.070953607559204, 3.030562162399292, 3.135504961013794, 2, 9, 50
16.06 seconds, 3.093066692352295, 3.0975728034973145, 4.264796733856201, 2, 9, 100
16.21 seconds, 3.2902467250823975, 3.268981695175171, 2.8530538082122803, 2, 9, 150
16.39 seconds, 3.345789670944214, 3.3274471759796143, 3.342278003692627, 2, 9, 200
16.59 seconds, 3.346348762512207, 3.323328733444214, 3.0024044513702393, 2, 9, 250
16.80 seconds, 3.2771525382995605, 3.2468605041503906, 3.375852584838867, 2, 9, 300
17.07 seconds, 3.5639333724975586, 3.5332322120666504, 2.3169424533843994, 2, 9, 350
17.43 seconds, 3.5864505767822266, 3.48856782913208, 2.8680219650268555, 2, 9, 400
17.75 seconds, 3.5797011852264404, 3.504901885986328, 3.7386932373046875, 2, 9, 450
18.07 seconds, 3.6888818740844727, 3.6369309425354004, 3.504396438598633, 2, 9, 500
18.20 seconds, 3.067436695098877, 3.0579748153686523, 3.44722056388855, 2, 10, 50
18.35 seconds, 3.1480190753936768, 3.1486003398895264, 2.9286751747131348, 2, 10, 100
18.51 seconds, 3.3197152614593506, 3.270531177520752, 3.5933291912078857, 2, 10, 150
18.68 seconds, 3.334221601486206, 3.316220283508301, 2.7487168312072754, 2, 10, 200
18.87 seconds, 3.42590594291687, 3.360837459564209, 2.9765429496765137, 2, 10, 250
19.11 seconds, 3.4896886348724365, 3.438392400741577, 2.9989893436431885, 2, 10, 300
19.36 seconds, 3.6223487854003906, 3.58469820022583, 3.135023832321167, 2, 10, 350
19.62 seconds, 3.6718151569366455, 3.6646268367767334, 3.412349224090576, 2, 10, 400
19.92 seconds, 3.681105136871338, 3.5842323303222656, 2.94563364982605, 2, 10, 450
20.24 seconds, 3.7023379802703857, 3.6578216552734375, 4.265168190002441, 2, 10, 500
20.38 seconds, 3.0553348064422607, 3.043475389480591, 3.019519329071045, 2, 11, 50
20.53 seconds, 3.3202126026153564, 3.3058810234069824, 3.910658836364746, 2, 11, 100
20.70 seconds, 3.3117778301239014, 3.285712242126465, 3.5778510570526123, 2, 11, 150
20.88 seconds, 3.308180809020996, 3.2845239639282227, 3.1821141242980957, 2, 11, 200
21.07 seconds, 3.514597177505493, 3.4889321327209473, 3.5940489768981934, 2, 11, 250
21.31 seconds, 3.724670886993408, 3.6643385887145996, 2.8965554237365723, 2, 11, 300
21.57 seconds, 3.4811723232269287, 3.4189565181732178, 3.217555284500122, 2, 11, 350
21.82 seconds, 3.583561897277832, 3.577178478240967, 3.9068782329559326, 2, 11, 400
22.09 seconds, 3.6427996158599854, 3.602736711502075, 2.775786876678467, 2, 11, 450
22.41 seconds, 3.676211357116699, 3.6175150871276855, 3.306257724761963, 2, 11, 500
22.55 seconds, 3.1229190826416016, 3.1053149700164795, 3.138545274734497, 2, 12, 50
22.69 seconds, 3.3693647384643555, 3.372074842453003, 3.4062438011169434, 2, 12, 100
22.85 seconds, 3.447950839996338, 3.4386792182922363, 3.2479615211486816, 2, 12, 150
23.02 seconds, 3.553569793701172, 3.51507830619812, 3.0754542350769043, 2, 12, 200
23.19 seconds, 3.6846694946289062, 3.6159403324127197, 3.273348569869995, 2, 12, 250
23.41 seconds, 3.7216556072235107, 3.696263551712036, 2.549654006958008, 2, 12, 300
23.64 seconds, 3.649420976638794, 3.596031427383423, 3.7612249851226807, 2, 12, 350
23.86 seconds, 3.7568306922912598, 3.6823642253875732, 4.758520126342773, 2, 12, 400
24.15 seconds, 3.7383766174316406, 3.6728577613830566, 3.922698736190796, 2, 12, 450
24.54 seconds, 3.866468667984009, 3.8185253143310547, 3.6834936141967773, 2, 12, 500
24.68 seconds, 3.177398681640625, 3.178626537322998, 3.2178850173950195, 2, 13, 50
24.82 seconds, 3.3711671829223633, 3.3603365421295166, 4.114500045776367, 2, 13, 100
24.97 seconds, 3.469165563583374, 3.4700329303741455, 4.414322853088379, 2, 13, 150
25.13 seconds, 3.5198137760162354, 3.5192158222198486, 3.659339666366577, 2, 13, 200
25.31 seconds, 3.6908066272735596, 3.644411087036133, 2.9382545948028564, 2, 13, 250
25.51 seconds, 3.64639949798584, 3.640652656555176, 2.393784761428833, 2, 13, 300
25.76 seconds, 3.7561323642730713, 3.7248494625091553, 5.06922721862793, 2, 13, 350
26.04 seconds, 3.7834019660949707, 3.76116681098938, 4.317394733428955, 2, 13, 400
26.33 seconds, 3.7985339164733887, 3.7868704795837402, 4.455730438232422, 2, 13, 450
26.60 seconds, 3.9083032608032227, 3.826148509979248, 3.870701313018799, 2, 13, 500
26.73 seconds, 3.2580981254577637, 3.246049404144287, 3.8036351203918457, 2, 14, 50
26.86 seconds, 3.4433977603912354, 3.439748525619507, 4.029862880706787, 2, 14, 100
27.01 seconds, 3.4485716819763184, 3.4376096725463867, 3.3813064098358154, 2, 14, 150
27.18 seconds, 3.5706284046173096, 3.539048433303833, 3.8273162841796875, 2, 14, 200
27.35 seconds, 3.579598903656006, 3.5417370796203613, 2.6529343128204346, 2, 14, 250
27.54 seconds, 3.667745590209961, 3.611257314682007, 2.861999034881592, 2, 14, 300
27.76 seconds, 3.743927478790283, 3.724487543106079, 3.499382734298706, 2, 14, 350
27.97 seconds, 3.682931900024414, 3.664271116256714, 4.530402660369873, 2, 14, 400
28.22 seconds, 3.9010777473449707, 3.859846353530884, 4.797828197479248, 2, 14, 450
28.47 seconds, 3.916853427886963, 3.836664915084839, 3.4363133907318115, 2, 14, 500
28.59 seconds, 3.1801512241363525, 3.1865875720977783, 2.5863447189331055, 2, 15, 50
28.73 seconds, 3.3723878860473633, 3.3573410511016846, 4.456332206726074, 2, 15, 100
28.88 seconds, 3.5915167331695557, 3.530128240585327, 3.445483684539795, 2, 15, 150
29.04 seconds, 3.5686933994293213, 3.5565316677093506, 4.216910362243652, 2, 15, 200
29.22 seconds, 3.5761334896087646, 3.540160894393921, 3.5697593688964844, 2, 15, 250
29.44 seconds, 3.668492555618286, 3.6104228496551514, 2.961613655090332, 2, 15, 300
29.66 seconds, 3.6711788177490234, 3.64399790763855, 2.1676549911499023, 2, 15, 350
29.90 seconds, 3.851788282394409, 3.7870688438415527, 4.141047477722168, 2, 15, 400
30.15 seconds, 3.866567850112915, 3.8376035690307617, 3.2797787189483643, 2, 15, 450
30.49 seconds, 4.051095008850098, 3.968536376953125, 4.069207191467285, 2, 15, 500
30.62 seconds, 3.2293014526367188, 3.2297322750091553, 3.5477912425994873, 2, 16, 50
30.81 seconds, 3.4115474224090576, 3.4014954566955566, 3.76957368850708, 2, 16, 100
30.96 seconds, 3.5706520080566406, 3.544951915740967, 3.6099445819854736, 2, 16, 150
31.13 seconds, 3.5291948318481445, 3.4817471504211426, 3.569957971572876, 2, 16, 200
31.32 seconds, 3.718120574951172, 3.714040994644165, 4.285515785217285, 2, 16, 250
31.58 seconds, 3.6270594596862793, 3.610344886779785, 3.0303261280059814, 2, 16, 300
31.84 seconds, 3.7946290969848633, 3.7492709159851074, 3.610572576522827, 2, 16, 350
32.14 seconds, 3.880486249923706, 3.801807165145874, 4.561056137084961, 2, 16, 400
32.49 seconds, 3.8907108306884766, 3.8417069911956787, 3.5624372959136963, 2, 16, 450
32.85 seconds, 3.9270246028900146, 3.9032669067382812, 3.464238166809082, 2, 16, 500
32.99 seconds, 3.2584457397460938, 3.2420737743377686, 3.2676842212677, 2, 17, 50
33.15 seconds, 3.4432742595672607, 3.440856456756592, 2.914354085922241, 2, 17, 100
33.33 seconds, 3.50099778175354, 3.4748899936676025, 3.7959272861480713, 2, 17, 150
33.53 seconds, 3.564673900604248, 3.547365188598633, 4.2975568771362305, 2, 17, 200
33.76 seconds, 3.784644365310669, 3.76274037361145, 3.5098164081573486, 2, 17, 250
34.03 seconds, 3.678757905960083, 3.6731760501861572, 2.9497272968292236, 2, 17, 300
34.40 seconds, 3.8566079139709473, 3.7834460735321045, 3.510159969329834, 2, 17, 350
34.68 seconds, 3.8339991569519043, 3.7923641204833984, 3.9445607662200928, 2, 17, 400
34.98 seconds, 3.952641010284424, 3.8403310775756836, 4.814342498779297, 2, 17, 450
35.27 seconds, 4.014941215515137, 3.9484055042266846, 5.249026775360107, 2, 17, 500
35.41 seconds, 3.2715232372283936, 3.2575531005859375, 3.1956241130828857, 2, 18, 50
35.57 seconds, 3.4621105194091797, 3.4488472938537598, 3.94746994972229, 2, 18, 100
35.73 seconds, 3.552795886993408, 3.4981842041015625, 4.33608865737915, 2, 18, 150
35.92 seconds, 3.6532421112060547, 3.5847673416137695, 5.2778425216674805, 2, 18, 200
36.13 seconds, 3.7635462284088135, 3.731072425842285, 2.3004915714263916, 2, 18, 250
36.40 seconds, 3.8038949966430664, 3.7409424781799316, 5.277750015258789, 2, 18, 300
36.66 seconds, 3.7680160999298096, 3.714573383331299, 3.927720546722412, 2, 18, 350
36.94 seconds, 3.844820499420166, 3.8084771633148193, 2.9281649589538574, 2, 18, 400
37.27 seconds, 3.9610259532928467, 3.8727169036865234, 4.684134483337402, 2, 18, 450
37.60 seconds, 4.0041985511779785, 3.8964810371398926, 2.87575364112854, 2, 18, 500
37.75 seconds, 3.248953104019165, 3.233487367630005, 3.488915205001831, 2, 19, 50
37.91 seconds, 3.390021562576294, 3.3560614585876465, 3.714688539505005, 2, 19, 100
38.06 seconds, 3.6429433822631836, 3.6020901203155518, 3.8863813877105713, 2, 19, 150
38.23 seconds, 3.633955955505371, 3.599170446395874, 3.3283193111419678, 2, 19, 200
38.45 seconds, 3.769575834274292, 3.7084155082702637, 2.7685632705688477, 2, 19, 250
38.67 seconds, 3.870607614517212, 3.849534273147583, 3.742069959640503, 2, 19, 300
38.89 seconds, 3.8480746746063232, 3.8186724185943604, 3.7635080814361572, 2, 19, 350
39.18 seconds, 3.8835556507110596, 3.830988645553589, 4.124598026275635, 2, 19, 400
39.52 seconds, 3.9557242393493652, 3.8889682292938232, 2.6858720779418945, 2, 19, 450
39.81 seconds, 4.059566497802734, 3.9605038166046143, 5.7300262451171875, 2, 19, 500
0.34 seconds, 2.6832423210144043, 2.684227228164673, 2.5370843410491943, 3, 1, 50
0.47 seconds, 2.5792558193206787, 2.587259292602539, 2.6062629222869873, 3, 1, 100
0.63 seconds, 2.59025239944458, 2.5965940952301025, 2.3565855026245117, 3, 1, 150
0.80 seconds, 2.6609909534454346, 2.6620354652404785, 2.608090400695801, 3, 1, 200
1.00 seconds, 2.5663928985595703, 2.57606840133667, 2.506312131881714, 3, 1, 250
1.22 seconds, 2.566654682159424, 2.5739057064056396, 2.3553764820098877, 3, 1, 300
1.42 seconds, 2.640493631362915, 2.641923427581787, 2.482245922088623, 3, 1, 350
1.62 seconds, 2.651811361312866, 2.6513381004333496, 2.5894477367401123, 3, 1, 400
1.88 seconds, 2.571582078933716, 2.5751168727874756, 2.5529794692993164, 3, 1, 450
2.15 seconds, 2.605618715286255, 2.6047706604003906, 2.4880988597869873, 3, 1, 500
2.28 seconds, 2.68672776222229, 2.6918487548828125, 2.5762813091278076, 3, 2, 50
2.41 seconds, 2.6763784885406494, 2.6753783226013184, 2.5650269985198975, 3, 2, 100
2.57 seconds, 2.7096405029296875, 2.7121458053588867, 3.145824432373047, 3, 2, 150
2.73 seconds, 2.756154775619507, 2.7533462047576904, 2.540597915649414, 3, 2, 200
2.90 seconds, 2.6765100955963135, 2.6826059818267822, 2.6863577365875244, 3, 2, 250
3.11 seconds, 2.647524356842041, 2.6523473262786865, 2.717061758041382, 3, 2, 300
3.31 seconds, 2.647986650466919, 2.651080846786499, 2.378587245941162, 3, 2, 350
3.52 seconds, 2.625361204147339, 2.6246721744537354, 2.9114341735839844, 3, 2, 400
3.76 seconds, 2.676162004470825, 2.6735289096832275, 2.9103825092315674, 3, 2, 450
4.04 seconds, 2.6190950870513916, 2.6205668449401855, 2.496690273284912, 3, 2, 500
4.16 seconds, 2.6836490631103516, 2.6799509525299072, 2.6265106201171875, 3, 3, 50
4.30 seconds, 2.751561403274536, 2.746778964996338, 2.863553047180176, 3, 3, 100
4.44 seconds, 2.6863701343536377, 2.6884374618530273, 2.2809855937957764, 3, 3, 150
4.60 seconds, 2.7201342582702637, 2.7154104709625244, 2.7919788360595703, 3, 3, 200
4.78 seconds, 2.705132246017456, 2.702920913696289, 2.5028231143951416, 3, 3, 250
4.96 seconds, 2.589810848236084, 2.595757484436035, 2.756216049194336, 3, 3, 300
5.26 seconds, 2.661989450454712, 2.6643049716949463, 2.2894046306610107, 3, 3, 350
5.47 seconds, 2.6472692489624023, 2.645230770111084, 2.4046521186828613, 3, 3, 400
5.71 seconds, 2.7005937099456787, 2.701991558074951, 3.040499687194824, 3, 3, 450
5.95 seconds, 2.6535236835479736, 2.654918909072876, 2.2934162616729736, 3, 3, 500
6.08 seconds, 2.8440589904785156, 2.844064235687256, 2.5938334465026855, 3, 4, 50
6.21 seconds, 2.676661968231201, 2.671128988265991, 2.9937760829925537, 3, 4, 100
6.36 seconds, 2.706007719039917, 2.7050085067749023, 2.5259337425231934, 3, 4, 150
6.52 seconds, 2.6746928691864014, 2.6728336811065674, 2.532424211502075, 3, 4, 200
6.69 seconds, 2.6800222396850586, 2.6780426502227783, 2.1168267726898193, 3, 4, 250
6.88 seconds, 2.731797695159912, 2.7368226051330566, 2.382734775543213, 3, 4, 300
7.10 seconds, 2.646066188812256, 2.6451151371002197, 2.4743504524230957, 3, 4, 350
7.31 seconds, 2.6535210609436035, 2.6551573276519775, 3.196504592895508, 3, 4, 400
7.58 seconds, 2.7809269428253174, 2.7919318675994873, 2.4241838455200195, 3, 4, 450
7.88 seconds, 2.6415703296661377, 2.63946270942688, 2.3465988636016846, 3, 4, 500
8.03 seconds, 2.901270627975464, 2.8980748653411865, 3.094308614730835, 3, 5, 50
8.18 seconds, 2.9834837913513184, 2.975708246231079, 2.6112470626831055, 3, 5, 100
8.34 seconds, 3.0933175086975098, 3.092635154724121, 3.5901496410369873, 3, 5, 150
8.51 seconds, 3.003277063369751, 2.9907941818237305, 2.528536319732666, 3, 5, 200
8.69 seconds, 3.0409531593322754, 3.033498525619507, 3.4834818840026855, 3, 5, 250
8.91 seconds, 2.9272518157958984, 2.914452314376831, 2.3040101528167725, 3, 5, 300
9.15 seconds, 2.9156415462493896, 2.8834939002990723, 2.6812124252319336, 3, 5, 350
9.38 seconds, 3.0150139331817627, 3.008997678756714, 2.3255739212036133, 3, 5, 400
9.66 seconds, 3.2129156589508057, 3.1958916187286377, 2.784463882446289, 3, 5, 450
9.90 seconds, 2.958341121673584, 2.962953805923462, 2.629997730255127, 3, 5, 500
10.03 seconds, 2.964271306991577, 2.974513292312622, 2.7892377376556396, 3, 6, 50
10.17 seconds, 2.976891279220581, 2.9848685264587402, 3.1593353748321533, 3, 6, 100
10.32 seconds, 3.0769712924957275, 3.0773510932922363, 2.810124635696411, 3, 6, 150
10.48 seconds, 2.9843733310699463, 2.9813365936279297, 3.1991283893585205, 3, 6, 200
10.65 seconds, 3.024285078048706, 3.0181777477264404, 2.8195934295654297, 3, 6, 250
10.87 seconds, 3.138209581375122, 3.114957809448242, 2.2742581367492676, 3, 6, 300
11.09 seconds, 3.034755229949951, 3.040527820587158, 2.532719612121582, 3, 6, 350
11.31 seconds, 3.1016507148742676, 3.092935800552368, 3.259575366973877, 3, 6, 400
11.55 seconds, 3.108617067337036, 3.083925724029541, 3.860724925994873, 3, 6, 450
11.87 seconds, 3.2885072231292725, 3.250492811203003, 2.8528590202331543, 3, 6, 500
12.00 seconds, 2.939574718475342, 2.9348607063293457, 3.182399034500122, 3, 7, 50
12.13 seconds, 3.269129991531372, 3.2659072875976562, 4.091648101806641, 3, 7, 100
12.28 seconds, 3.269681215286255, 3.2595582008361816, 4.1919050216674805, 3, 7, 150
12.44 seconds, 3.555570125579834, 3.5088021755218506, 4.167259693145752, 3, 7, 200
12.61 seconds, 3.504068613052368, 3.4751195907592773, 3.147960662841797, 3, 7, 250
12.84 seconds, 3.4067776203155518, 3.384127140045166, 2.9858059883117676, 3, 7, 300
13.04 seconds, 3.3895866870880127, 3.367511749267578, 3.791832208633423, 3, 7, 350
13.28 seconds, 3.5811164379119873, 3.505913019180298, 2.5856223106384277, 3, 7, 400
13.55 seconds, 3.8109564781188965, 3.758209705352783, 4.5590057373046875, 3, 7, 450
13.80 seconds, 3.433091640472412, 3.404306411743164, 2.3803842067718506, 3, 7, 500
13.92 seconds, 3.2008931636810303, 3.2084503173828125, 3.0907764434814453, 3, 8, 50
14.06 seconds, 3.4495866298675537, 3.436023235321045, 3.4291574954986572, 3, 8, 100
14.21 seconds, 3.7914650440216064, 3.7604219913482666, 4.578711032867432, 3, 8, 150
14.37 seconds, 3.445504665374756, 3.4331347942352295, 4.186553478240967, 3, 8, 200
14.55 seconds, 3.710402011871338, 3.6991522312164307, 3.1553711891174316, 3, 8, 250
14.74 seconds, 3.7037088871002197, 3.6782054901123047, 3.8573544025421143, 3, 8, 300
14.95 seconds, 3.72985577583313, 3.662609815597534, 3.658078670501709, 3, 8, 350
15.28 seconds, 3.6021950244903564, 3.564394235610962, 3.6161551475524902, 3, 8, 400
15.54 seconds, 3.890934705734253, 3.8799962997436523, 2.5059664249420166, 3, 8, 450
15.79 seconds, 4.465574741363525, 4.480221271514893, 2.7086846828460693, 3, 8, 500
15.91 seconds, 3.263686180114746, 3.2626984119415283, 2.806797981262207, 3, 9, 50
16.04 seconds, 3.693018913269043, 3.703183650970459, 4.275993347167969, 3, 9, 100
16.19 seconds, 4.043574810028076, 4.018916130065918, 3.50919508934021, 3, 9, 150
16.35 seconds, 4.206407070159912, 4.177544116973877, 2.930845022201538, 3, 9, 200
16.53 seconds, 4.595426082611084, 4.504948139190674, 4.672873020172119, 3, 9, 250
16.75 seconds, 4.421804904937744, 4.377867698669434, 4.0787739753723145, 3, 9, 300
17.02 seconds, 4.1674885749816895, 4.139766693115234, 3.4332313537597656, 3, 9, 350
17.25 seconds, 4.34939432144165, 4.3397698402404785, 6.530323028564453, 3, 9, 400
17.49 seconds, 4.513894557952881, 4.501954555511475, 4.682163238525391, 3, 9, 450
17.74 seconds, 4.409002780914307, 4.322786331176758, 4.043399810791016, 3, 9, 500
17.86 seconds, 3.343573808670044, 3.355186939239502, 3.073044538497925, 3, 10, 50
18.00 seconds, 3.833059072494507, 3.8030760288238525, 3.732259750366211, 3, 10, 100
18.15 seconds, 3.9511005878448486, 3.926398754119873, 3.899970054626465, 3, 10, 150
18.31 seconds, 4.265083312988281, 4.244296073913574, 4.710132122039795, 3, 10, 200
18.49 seconds, 4.193948268890381, 4.192693710327148, 4.238275051116943, 3, 10, 250
18.68 seconds, 4.174674987792969, 4.154518127441406, 5.380401611328125, 3, 10, 300
18.89 seconds, 5.097570419311523, 5.098863124847412, 4.46505069732666, 3, 10, 350
19.14 seconds, 4.701080322265625, 4.6478657722473145, 3.236757278442383, 3, 10, 400
19.38 seconds, 4.824872016906738, 4.7831268310546875, 4.439607620239258, 3, 10, 450
19.69 seconds, 5.856017112731934, 5.785611152648926, 4.365960121154785, 3, 10, 500
19.81 seconds, 3.4403188228607178, 3.4624826908111572, 4.011196136474609, 3, 11, 50
19.95 seconds, 3.8469223976135254, 3.8224081993103027, 4.008586406707764, 3, 11, 100
20.10 seconds, 4.178893566131592, 4.106286525726318, 3.3317806720733643, 3, 11, 150
20.26 seconds, 4.2932658195495605, 4.280752658843994, 4.121031761169434, 3, 11, 200
20.44 seconds, 4.313075542449951, 4.253582000732422, 4.002345085144043, 3, 11, 250
20.63 seconds, 4.326793193817139, 4.325476169586182, 4.168197154998779, 3, 11, 300
20.86 seconds, 4.642887592315674, 4.625823974609375, 3.8343281745910645, 3, 11, 350
21.11 seconds, 5.228381633758545, 5.191790580749512, 7.754612445831299, 3, 11, 400
21.38 seconds, 5.545036315917969, 5.473309516906738, 5.217196941375732, 3, 11, 450
21.70 seconds, 5.542715549468994, 5.442443370819092, 7.453114986419678, 3, 11, 500
21.82 seconds, 3.4226858615875244, 3.397731065750122, 2.9568917751312256, 3, 12, 50
21.96 seconds, 4.103374481201172, 4.0994791984558105, 5.1974287033081055, 3, 12, 100
22.11 seconds, 4.5217814445495605, 4.476806640625, 3.7697296142578125, 3, 12, 150
22.27 seconds, 4.94704008102417, 4.889042377471924, 5.274641513824463, 3, 12, 200
22.48 seconds, 5.167331218719482, 5.108433723449707, 4.106521129608154, 3, 12, 250
22.68 seconds, 5.183626651763916, 5.101592540740967, 5.20769739151001, 3, 12, 300
22.95 seconds, 5.863938808441162, 5.845281600952148, 5.790245532989502, 3, 12, 350
23.19 seconds, 5.689889907836914, 5.593804359436035, 7.15509557723999, 3, 12, 400
23.49 seconds, 6.138827800750732, 6.056727886199951, 6.092763900756836, 3, 12, 450
23.83 seconds, 6.531528949737549, 6.470088481903076, 5.530098915100098, 3, 12, 500
23.96 seconds, 3.494110107421875, 3.5047316551208496, 4.6662445068359375, 3, 13, 50
24.11 seconds, 4.207746505737305, 4.182877063751221, 4.672954559326172, 3, 13, 100
24.28 seconds, 4.514456748962402, 4.480340480804443, 4.101035118103027, 3, 13, 150
24.45 seconds, 4.993757724761963, 4.96642541885376, 3.1829729080200195, 3, 13, 200
24.66 seconds, 5.212907791137695, 5.1088175773620605, 4.313220500946045, 3, 13, 250
24.87 seconds, 5.6529340744018555, 5.592265605926514, 5.271373748779297, 3, 13, 300
25.12 seconds, 5.826689720153809, 5.788182735443115, 4.486473083496094, 3, 13, 350
25.41 seconds, 6.158876419067383, 6.041256904602051, 5.724998474121094, 3, 13, 400
25.67 seconds, 6.384812355041504, 6.257061004638672, 6.621020793914795, 3, 13, 450
25.99 seconds, 6.37367582321167, 6.203415393829346, 7.077164649963379, 3, 13, 500
26.11 seconds, 3.455049753189087, 3.4777588844299316, 3.992851972579956, 3, 14, 50
26.25 seconds, 4.174383640289307, 4.163952827453613, 3.574536085128784, 3, 14, 100
